global_step,loss,learning_rate,epoch,experiment_id,label,branches,seed,notebook_version,debug
3120,0.41893500089645386,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3140,0.3844105899333954,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3160,0.31827738881111145,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3180,0.20459020137786865,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3200,0.18279489874839783,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3220,0.23974981904029846,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3240,0.11168372631072998,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3260,0.246648907661438,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3280,0.2472245991230011,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3300,0.2656278610229492,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3320,0.23363110423088074,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3340,0.33993133902549744,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3360,0.313041627407074,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3380,0.2950577139854431,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3400,0.1984124481678009,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3420,0.18116489052772522,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3440,0.22038587927818298,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3460,0.36703386902809143,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3480,0.24289342761039734,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3500,0.286123126745224,0.1,10,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3520,0.23404932022094727,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3540,0.3270600140094757,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3560,0.22572074830532074,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3580,0.2535981237888336,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3600,0.13000565767288208,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3620,0.230413556098938,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3640,0.3027961552143097,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3660,0.19268912076950073,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3680,0.2874971330165863,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3700,0.16513532400131226,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3720,0.31147149205207825,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3740,0.2537255883216858,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3760,0.35358959436416626,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3780,0.3035348653793335,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
